,id,mean_income,year
1320,27013,60099,10
1321,27015,58257,10
1322,27017,60573,10
1323,27019,98640,10
1324,27021,55656,10
1325,27023,54441,10
1326,27025,72382,10
1327,27027,59353,10
1328,27029,49333,10
1329,27031,59607,10
1330,27033,54847,10
1331,27035,56463,10
1332,27037,88410,10
1333,27039,72299,10
1334,27041,57877,10
1335,27043,51010,10
1336,27045,57207,10
1337,27047,55092,10
1338,27049,66608,10
1339,27051,52849,10
1340,27053,85122,10
1341,27055,60650,10
1342,27057,56198,10
1343,27059,67431,10
1344,27061,55338,10
1345,27063,58132,10
1346,27065,53354,10
1347,27067,64141,10
1348,27069,57715,10
1349,27071,53006,10
1350,27073,56159,10
1351,27075,56048,10
1352,27077,61913,10
1353,27079,66020,10
1354,27081,55527,10
1355,27083,57820,10
1356,27085,68946,10
1357,27087,48560,10
